Timestamp,VAV_2_01_DamperPos (%),VAV_2_01_SpaceTemp (°F)
03-Feb-18 9:00:02 AM PST,0,nan
03-Feb-18 9:00:03 AM PST,nan,72.5
03-Feb-18 9:10:02 AM PST,0,nan
03-Feb-18 9:10:02 AM PST,nan,72.5
03-Feb-18 9:20:02 AM PST,0,nan
03-Feb-18 9:20:02 AM PST,nan,72.5
03-Feb-18 9:30:03 AM PST,0,nan
03-Feb-18 9:30:03 AM PST,nan,72.6
03-Feb-18 9:40:01 AM PST,0,nan
03-Feb-18 9:40:02 AM PST,nan,72.7
03-Feb-18 9:50:02 AM PST,0,nan
03-Feb-18 9:50:02 AM PST,nan,72.8
03-Feb-18 10:00:01 AM PST,0,nan
03-Feb-18 10:00:02 AM PST,nan,72.9
03-Feb-18 10:10:02 AM PST,0,nan
03-Feb-18 10:10:02 AM PST,nan,73
03-Feb-18 10:20:03 AM PST,0,nan
03-Feb-18 10:20:03 AM PST,nan,73.1
03-Feb-18 10:30:02 AM PST,0,nan
03-Feb-18 10:30:02 AM PST,nan,73.2
03-Feb-18 10:40:02 AM PST,0,nan
03-Feb-18 10:40:03 AM PST,nan,73.4
03-Feb-18 10:50:03 AM PST,0,nan
03-Feb-18 10:50:03 AM PST,nan,73.5
03-Feb-18 11:00:02 AM PST,0,nan
03-Feb-18 11:00:03 AM PST,nan,73.7
03-Feb-18 11:10:02 AM PST,0,nan
03-Feb-18 11:10:02 AM PST,nan,73.8
03-Feb-18 11:20:02 AM PST,0,nan
03-Feb-18 11:20:02 AM PST,nan,73.9
03-Feb-18 11:30:02 AM PST,0,nan
03-Feb-18 11:30:02 AM PST,nan,74
03-Feb-18 11:40:04 AM PST,0,nan
03-Feb-18 11:40:04 AM PST,nan,74.1
03-Feb-18 11:50:02 AM PST,0,nan
03-Feb-18 11:50:02 AM PST,nan,74.2
03-Feb-18 12:00:03 PM PST,0,nan
03-Feb-18 12:00:03 PM PST,nan,74.4
03-Feb-18 12:10:01 PM PST,0,nan
03-Feb-18 12:10:01 PM PST,nan,74.5
03-Feb-18 12:20:01 PM PST,0,nan
03-Feb-18 12:20:01 PM PST,nan,74.6
03-Feb-18 12:30:02 PM PST,0,nan
03-Feb-18 12:30:02 PM PST,nan,74.7
03-Feb-18 12:40:02 PM PST,0,nan
03-Feb-18 12:40:02 PM PST,nan,74.8
03-Feb-18 12:50:01 PM PST,0,nan
03-Feb-18 12:50:02 PM PST,nan,75
03-Feb-18 1:00:02 PM PST,0,nan
03-Feb-18 1:00:02 PM PST,nan,75.1
03-Feb-18 1:10:01 PM PST,0,nan
03-Feb-18 1:10:02 PM PST,nan,75.2
03-Feb-18 1:20:02 PM PST,0,nan
03-Feb-18 1:20:02 PM PST,nan,75.3
03-Feb-18 1:30:00 PM PST,0,nan
03-Feb-18 1:30:00 PM PST,nan,75.4
03-Feb-18 1:40:01 PM PST,0,nan
03-Feb-18 1:40:01 PM PST,nan,75.6
03-Feb-18 1:50:02 PM PST,0,nan
03-Feb-18 1:50:02 PM PST,nan,75.7
03-Feb-18 2:00:04 PM PST,0,nan
03-Feb-18 2:00:04 PM PST,nan,75.9
03-Feb-18 2:10:01 PM PST,0,nan
03-Feb-18 2:10:01 PM PST,nan,76
03-Feb-18 2:20:02 PM PST,0,nan
03-Feb-18 2:20:02 PM PST,nan,76.2
03-Feb-18 2:30:03 PM PST,0,nan
03-Feb-18 2:30:03 PM PST,nan,76.4
03-Feb-18 2:40:02 PM PST,0,nan
03-Feb-18 2:40:02 PM PST,nan,76.6
03-Feb-18 2:50:02 PM PST,0,nan
03-Feb-18 2:50:02 PM PST,nan,76.7
03-Feb-18 3:00:03 PM PST,0,nan
03-Feb-18 3:00:03 PM PST,nan,77
03-Feb-18 3:10:02 PM PST,0,nan
03-Feb-18 3:10:02 PM PST,nan,77.2
03-Feb-18 3:20:02 PM PST,0,nan
03-Feb-18 3:20:03 PM PST,nan,77.3
03-Feb-18 3:30:03 PM PST,0,nan
03-Feb-18 3:30:03 PM PST,nan,77.6
03-Feb-18 3:40:02 PM PST,0,nan
03-Feb-18 3:40:02 PM PST,nan,77.8
03-Feb-18 3:50:03 PM PST,0,nan
03-Feb-18 3:50:03 PM PST,nan,78
03-Feb-18 4:00:03 PM PST,0,nan
03-Feb-18 4:00:03 PM PST,nan,78.2
03-Feb-18 4:10:02 PM PST,0,nan
03-Feb-18 4:10:02 PM PST,nan,78.4
03-Feb-18 4:20:03 PM PST,0,nan
03-Feb-18 4:20:03 PM PST,nan,78.6
03-Feb-18 4:30:02 PM PST,0,nan
03-Feb-18 4:30:02 PM PST,nan,78.8
03-Feb-18 4:40:01 PM PST,0,nan
03-Feb-18 4:40:01 PM PST,nan,78.9
03-Feb-18 4:50:02 PM PST,0,nan
03-Feb-18 4:50:02 PM PST,nan,79
03-Feb-18 5:00:03 PM PST,0,nan
03-Feb-18 5:00:03 PM PST,nan,79.1
03-Feb-18 5:10:02 PM PST,0,nan
03-Feb-18 5:10:02 PM PST,nan,79.1
03-Feb-18 5:20:03 PM PST,0,nan
03-Feb-18 5:20:03 PM PST,nan,79
03-Feb-18 5:30:04 PM PST,0,nan
03-Feb-18 5:30:04 PM PST,nan,78.9
03-Feb-18 5:40:01 PM PST,0,nan
03-Feb-18 5:40:01 PM PST,nan,78.8
03-Feb-18 5:50:01 PM PST,0,nan
03-Feb-18 5:50:01 PM PST,nan,78.7
03-Feb-18 6:00:03 PM PST,0,nan
03-Feb-18 6:00:03 PM PST,nan,78.6
03-Feb-18 6:10:01 PM PST,0,nan
03-Feb-18 6:10:01 PM PST,nan,78.4
03-Feb-18 6:20:01 PM PST,0,nan
03-Feb-18 6:20:01 PM PST,nan,78.3
03-Feb-18 6:30:02 PM PST,0,nan
03-Feb-18 6:30:03 PM PST,nan,78.1
03-Feb-18 6:40:02 PM PST,0,nan
03-Feb-18 6:40:02 PM PST,nan,77.9
03-Feb-18 6:50:01 PM PST,0,nan
03-Feb-18 6:50:01 PM PST,nan,77.7
03-Feb-18 7:00:03 PM PST,0,nan
03-Feb-18 7:00:03 PM PST,nan,77.5
03-Feb-18 7:10:02 PM PST,0,nan
03-Feb-18 7:10:02 PM PST,nan,77.4
03-Feb-18 7:20:02 PM PST,0,nan
03-Feb-18 7:20:02 PM PST,nan,77.2
03-Feb-18 7:30:02 PM PST,0,nan
03-Feb-18 7:30:02 PM PST,nan,77.1
03-Feb-18 7:40:02 PM PST,0,nan
03-Feb-18 7:40:02 PM PST,nan,76.9
03-Feb-18 7:50:01 PM PST,0,nan
03-Feb-18 7:50:02 PM PST,nan,76.8
03-Feb-18 8:00:02 PM PST,0,nan
03-Feb-18 8:00:02 PM PST,nan,76.6
03-Feb-18 8:10:02 PM PST,0,nan
03-Feb-18 8:10:02 PM PST,nan,76.5
03-Feb-18 8:20:02 PM PST,0,nan
03-Feb-18 8:20:02 PM PST,nan,76.3
03-Feb-18 8:30:02 PM PST,0,nan
03-Feb-18 8:30:02 PM PST,nan,76.2
03-Feb-18 8:40:01 PM PST,0,nan
03-Feb-18 8:40:01 PM PST,nan,76
03-Feb-18 8:50:02 PM PST,0,nan
03-Feb-18 8:50:02 PM PST,nan,75.9
03-Feb-18 9:00:02 PM PST,0,nan
03-Feb-18 9:00:02 PM PST,nan,75.7
03-Feb-18 9:10:02 PM PST,0,nan
03-Feb-18 9:10:02 PM PST,nan,75.6
03-Feb-18 9:20:02 PM PST,0,nan
03-Feb-18 9:20:02 PM PST,nan,75.5
03-Feb-18 9:30:03 PM PST,0,nan
03-Feb-18 9:30:03 PM PST,nan,75.4
03-Feb-18 9:40:01 PM PST,0,nan
03-Feb-18 9:40:01 PM PST,nan,75.3
03-Feb-18 9:50:02 PM PST,0,nan
03-Feb-18 9:50:02 PM PST,nan,75.1
03-Feb-18 10:00:03 PM PST,0,nan
03-Feb-18 10:00:03 PM PST,nan,75.1
03-Feb-18 10:10:03 PM PST,0,nan
03-Feb-18 10:10:03 PM PST,nan,74.9
03-Feb-18 10:20:01 PM PST,0,nan
03-Feb-18 10:20:01 PM PST,nan,74.8
03-Feb-18 10:30:03 PM PST,0,nan
03-Feb-18 10:30:03 PM PST,nan,74.6
03-Feb-18 10:40:01 PM PST,0,nan
03-Feb-18 10:40:01 PM PST,nan,74.5
03-Feb-18 10:50:01 PM PST,0,nan
03-Feb-18 10:50:01 PM PST,nan,74.4
03-Feb-18 11:00:03 PM PST,0,nan
03-Feb-18 11:00:03 PM PST,nan,74.3
03-Feb-18 11:10:01 PM PST,0,nan
03-Feb-18 11:10:01 PM PST,nan,74.2
03-Feb-18 11:20:02 PM PST,0,nan
03-Feb-18 11:20:02 PM PST,nan,74.1
03-Feb-18 11:30:02 PM PST,0,nan
03-Feb-18 11:30:03 PM PST,nan,74
03-Feb-18 11:40:01 PM PST,0,nan
03-Feb-18 11:40:02 PM PST,nan,73.9
03-Feb-18 11:50:02 PM PST,0,nan
03-Feb-18 11:50:03 PM PST,nan,73.8
04-Feb-18 12:00:02 AM PST,0,nan
04-Feb-18 12:00:02 AM PST,nan,73.7
04-Feb-18 12:10:03 AM PST,0,nan
04-Feb-18 12:10:03 AM PST,nan,73.6
04-Feb-18 12:20:02 AM PST,0,nan
04-Feb-18 12:20:02 AM PST,nan,73.5
04-Feb-18 12:30:02 AM PST,0,nan
04-Feb-18 12:30:02 AM PST,nan,73.5
04-Feb-18 12:40:03 AM PST,0,nan
04-Feb-18 12:40:03 AM PST,nan,73.4
04-Feb-18 12:50:03 AM PST,0,nan
04-Feb-18 12:50:03 AM PST,nan,73.4
04-Feb-18 1:00:02 AM PST,0,nan
04-Feb-18 1:00:02 AM PST,nan,73.3
04-Feb-18 1:10:02 AM PST,0,nan
04-Feb-18 1:10:02 AM PST,nan,73.2
04-Feb-18 1:20:01 AM PST,0,nan
04-Feb-18 1:20:02 AM PST,nan,73.2
04-Feb-18 1:30:03 AM PST,0,nan
04-Feb-18 1:30:03 AM PST,nan,73.1
04-Feb-18 1:40:02 AM PST,0,nan
04-Feb-18 1:40:02 AM PST,nan,73
04-Feb-18 1:50:02 AM PST,0,nan
04-Feb-18 1:50:02 AM PST,nan,72.9
04-Feb-18 2:00:03 AM PST,0,nan
04-Feb-18 2:00:03 AM PST,nan,72.9
04-Feb-18 2:10:01 AM PST,0,nan
04-Feb-18 2:10:01 AM PST,nan,72.9
04-Feb-18 2:20:03 AM PST,0,nan
04-Feb-18 2:20:03 AM PST,nan,72.8
04-Feb-18 2:30:02 AM PST,0,nan
04-Feb-18 2:30:02 AM PST,nan,72.7
04-Feb-18 2:40:02 AM PST,0,nan
04-Feb-18 2:40:03 AM PST,nan,72.6
04-Feb-18 2:50:01 AM PST,0,nan
04-Feb-18 2:50:02 AM PST,nan,72.6
04-Feb-18 3:00:02 AM PST,0,nan
04-Feb-18 3:00:02 AM PST,nan,72.5
04-Feb-18 3:10:02 AM PST,0,nan
04-Feb-18 3:10:02 AM PST,nan,72.4
04-Feb-18 3:20:02 AM PST,0,nan
04-Feb-18 3:20:02 AM PST,nan,72.4
04-Feb-18 3:30:03 AM PST,0,nan
04-Feb-18 3:30:03 AM PST,nan,72.3
04-Feb-18 3:40:02 AM PST,0,nan
04-Feb-18 3:40:02 AM PST,nan,72.2
04-Feb-18 3:50:02 AM PST,0,nan
04-Feb-18 3:50:02 AM PST,nan,72.2
04-Feb-18 4:00:02 AM PST,0,nan
04-Feb-18 4:00:02 AM PST,nan,72.1
04-Feb-18 4:10:01 AM PST,0,nan
04-Feb-18 4:10:01 AM PST,nan,72.1
04-Feb-18 4:20:02 AM PST,0,nan
04-Feb-18 4:20:02 AM PST,nan,72
04-Feb-18 4:30:02 AM PST,0,nan
04-Feb-18 4:30:02 AM PST,nan,71.9
04-Feb-18 4:40:02 AM PST,0,nan
04-Feb-18 4:40:02 AM PST,nan,71.9
04-Feb-18 4:50:01 AM PST,0,nan
04-Feb-18 4:50:02 AM PST,nan,71.8
04-Feb-18 5:00:03 AM PST,0,nan
04-Feb-18 5:00:03 AM PST,nan,71.8
04-Feb-18 5:10:02 AM PST,0,nan
04-Feb-18 5:10:02 AM PST,nan,71.7
04-Feb-18 5:20:02 AM PST,0,nan
04-Feb-18 5:20:02 AM PST,nan,71.7
04-Feb-18 5:30:02 AM PST,0,nan
04-Feb-18 5:30:02 AM PST,nan,71.6
04-Feb-18 5:40:02 AM PST,0,nan
04-Feb-18 5:40:02 AM PST,nan,71.6
04-Feb-18 5:50:02 AM PST,0,nan
04-Feb-18 5:50:02 AM PST,nan,71.5
04-Feb-18 6:00:03 AM PST,0,nan
04-Feb-18 6:00:03 AM PST,nan,71.5
04-Feb-18 6:10:01 AM PST,0,nan
04-Feb-18 6:10:01 AM PST,nan,71.4
04-Feb-18 6:20:02 AM PST,0,nan
04-Feb-18 6:20:02 AM PST,nan,71.3
04-Feb-18 6:30:03 AM PST,0,nan
04-Feb-18 6:30:03 AM PST,nan,71.3
04-Feb-18 6:40:01 AM PST,0,nan
04-Feb-18 6:40:01 AM PST,nan,71.3
04-Feb-18 6:50:02 AM PST,0,nan
04-Feb-18 6:50:02 AM PST,nan,71.2
04-Feb-18 7:00:03 AM PST,0,nan
04-Feb-18 7:00:03 AM PST,nan,71.2
04-Feb-18 7:10:02 AM PST,0,nan
04-Feb-18 7:10:02 AM PST,nan,71.1
04-Feb-18 7:20:02 AM PST,0,nan
04-Feb-18 7:20:02 AM PST,nan,71.1
04-Feb-18 7:30:03 AM PST,0,nan
04-Feb-18 7:30:04 AM PST,nan,71
04-Feb-18 7:40:02 AM PST,0,nan
04-Feb-18 7:40:02 AM PST,nan,71
04-Feb-18 7:50:02 AM PST,0,nan
04-Feb-18 7:50:02 AM PST,nan,71
04-Feb-18 8:00:02 AM PST,0,nan
04-Feb-18 8:00:02 AM PST,nan,71
04-Feb-18 8:10:01 AM PST,0,nan
04-Feb-18 8:10:01 AM PST,nan,71.1
04-Feb-18 8:20:02 AM PST,0,nan
04-Feb-18 8:20:02 AM PST,nan,71.1
04-Feb-18 8:30:02 AM PST,0,nan
04-Feb-18 8:30:02 AM PST,nan,71.2
04-Feb-18 8:40:02 AM PST,0,nan
04-Feb-18 8:40:02 AM PST,nan,71.3
04-Feb-18 8:50:01 AM PST,0,nan
04-Feb-18 8:50:02 AM PST,nan,71.4
04-Feb-18 9:00:02 AM PST,0,nan
04-Feb-18 9:00:03 AM PST,nan,71.6
04-Feb-18 9:10:01 AM PST,0,nan
04-Feb-18 9:10:02 AM PST,nan,71.7
04-Feb-18 9:20:03 AM PST,0,nan
04-Feb-18 9:20:03 AM PST,nan,71.8
04-Feb-18 9:30:03 AM PST,0,nan
04-Feb-18 9:30:03 AM PST,nan,72
04-Feb-18 9:40:02 AM PST,0,nan
04-Feb-18 9:40:02 AM PST,nan,72.1
04-Feb-18 9:50:03 AM PST,0,nan
04-Feb-18 9:50:03 AM PST,nan,72.3
04-Feb-18 10:00:03 AM PST,0,nan
04-Feb-18 10:00:03 AM PST,nan,72.5
04-Feb-18 10:10:02 AM PST,0,nan
04-Feb-18 10:10:02 AM PST,nan,72.6
04-Feb-18 10:20:02 AM PST,0,nan
04-Feb-18 10:20:02 AM PST,nan,72.8
04-Feb-18 10:30:03 AM PST,0,nan
04-Feb-18 10:30:04 AM PST,nan,73
04-Feb-18 10:40:02 AM PST,0,nan
04-Feb-18 10:40:02 AM PST,nan,73.2
04-Feb-18 10:50:02 AM PST,0,nan
04-Feb-18 10:50:02 AM PST,nan,73.4
04-Feb-18 11:00:03 AM PST,0,nan
04-Feb-18 11:00:03 AM PST,nan,73.6
04-Feb-18 11:10:03 AM PST,0,nan
04-Feb-18 11:10:04 AM PST,nan,73.8
04-Feb-18 11:20:03 AM PST,0,nan
04-Feb-18 11:20:03 AM PST,nan,73.9
04-Feb-18 11:30:02 AM PST,0,nan
04-Feb-18 11:30:02 AM PST,nan,74.1
04-Feb-18 11:40:02 AM PST,0,nan
04-Feb-18 11:40:02 AM PST,nan,74.3
04-Feb-18 11:50:02 AM PST,0,nan
04-Feb-18 11:50:02 AM PST,nan,74.4
04-Feb-18 12:00:03 PM PST,0,nan
04-Feb-18 12:00:03 PM PST,nan,74.6
04-Feb-18 12:10:02 PM PST,0,nan
04-Feb-18 12:10:02 PM PST,nan,74.7
04-Feb-18 12:20:02 PM PST,0,nan
04-Feb-18 12:20:02 PM PST,nan,74.9
04-Feb-18 12:30:02 PM PST,0,nan
04-Feb-18 12:30:02 PM PST,nan,75
04-Feb-18 12:40:02 PM PST,0,nan
04-Feb-18 12:40:02 PM PST,nan,75.1
04-Feb-18 12:50:02 PM PST,0,nan
04-Feb-18 12:50:02 PM PST,nan,75.2
04-Feb-18 1:00:02 PM PST,0,nan
04-Feb-18 1:00:02 PM PST,nan,75.3
04-Feb-18 1:10:02 PM PST,0,nan
04-Feb-18 1:10:02 PM PST,nan,75.4
04-Feb-18 1:20:02 PM PST,0,nan
04-Feb-18 1:20:02 PM PST,nan,75.5
04-Feb-18 8:30:02 PM PST,0,nan
04-Feb-18 8:30:02 PM PST,nan,76
04-Feb-18 8:40:01 PM PST,0,nan
04-Feb-18 8:40:01 PM PST,nan,75.8
04-Feb-18 8:50:01 PM PST,0,nan
04-Feb-18 8:50:01 PM PST,nan,75.7
04-Feb-18 9:00:01 PM PST,0,nan
04-Feb-18 9:00:01 PM PST,nan,75.5
04-Feb-18 9:10:01 PM PST,0,nan
04-Feb-18 9:10:01 PM PST,nan,75.3
04-Feb-18 9:20:01 PM PST,0,nan
04-Feb-18 9:20:01 PM PST,nan,75.2
04-Feb-18 9:30:01 PM PST,0,nan
04-Feb-18 9:30:01 PM PST,nan,75
04-Feb-18 9:40:01 PM PST,0,nan
04-Feb-18 9:40:01 PM PST,nan,74.8
04-Feb-18 9:50:01 PM PST,0,nan
04-Feb-18 9:50:01 PM PST,nan,74.7
04-Feb-18 10:00:02 PM PST,0,nan
04-Feb-18 10:00:02 PM PST,nan,74.6
04-Feb-18 10:10:01 PM PST,0,nan
04-Feb-18 10:10:01 PM PST,nan,74.5
04-Feb-18 10:20:01 PM PST,0,nan
04-Feb-18 10:20:01 PM PST,nan,74.3
04-Feb-18 10:30:01 PM PST,0,nan
04-Feb-18 10:30:01 PM PST,nan,74.2
04-Feb-18 10:40:01 PM PST,0,nan
04-Feb-18 10:40:01 PM PST,nan,74.1
04-Feb-18 10:50:01 PM PST,0,nan
04-Feb-18 10:50:01 PM PST,nan,73.9
04-Feb-18 11:00:01 PM PST,0,nan
04-Feb-18 11:00:01 PM PST,nan,73.8
04-Feb-18 11:10:01 PM PST,0,nan
04-Feb-18 11:10:01 PM PST,nan,73.7
04-Feb-18 11:20:01 PM PST,0,nan
04-Feb-18 11:20:01 PM PST,nan,73.6
04-Feb-18 11:30:02 PM PST,0,nan
04-Feb-18 11:30:02 PM PST,nan,73.5
04-Feb-18 11:40:01 PM PST,0,nan
04-Feb-18 11:40:01 PM PST,nan,73.4
04-Feb-18 11:50:00 PM PST,0,nan
04-Feb-18 11:50:00 PM PST,nan,73.4
05-Feb-18 12:00:01 AM PST,0,nan
05-Feb-18 12:00:01 AM PST,nan,73.3
05-Feb-18 12:10:01 AM PST,0,nan
05-Feb-18 12:10:01 AM PST,nan,73.3
05-Feb-18 12:20:01 AM PST,0,nan
05-Feb-18 12:20:01 AM PST,nan,73.2
05-Feb-18 12:30:01 AM PST,0,nan
05-Feb-18 12:30:01 AM PST,nan,73.1
05-Feb-18 12:40:01 AM PST,0,nan
05-Feb-18 12:40:01 AM PST,nan,73
05-Feb-18 12:50:01 AM PST,0,nan
05-Feb-18 12:50:01 AM PST,nan,72.9
05-Feb-18 1:00:01 AM PST,0,nan
05-Feb-18 1:00:01 AM PST,nan,72.9
05-Feb-18 1:10:01 AM PST,0,nan
05-Feb-18 1:10:01 AM PST,nan,72.8
05-Feb-18 1:20:01 AM PST,0,nan
05-Feb-18 1:20:01 AM PST,nan,72.7
05-Feb-18 1:30:02 AM PST,0,nan
05-Feb-18 1:30:02 AM PST,nan,72.6
05-Feb-18 1:40:01 AM PST,0,nan
05-Feb-18 1:40:01 AM PST,nan,72.6
05-Feb-18 1:50:01 AM PST,0,nan
05-Feb-18 1:50:01 AM PST,nan,72.5
05-Feb-18 2:00:01 AM PST,0,nan
05-Feb-18 2:00:01 AM PST,nan,72.4
05-Feb-18 2:10:01 AM PST,0,nan
05-Feb-18 2:10:01 AM PST,nan,72.4
05-Feb-18 2:20:01 AM PST,0,nan
05-Feb-18 2:20:01 AM PST,nan,72.3
05-Feb-18 2:30:01 AM PST,0,nan
05-Feb-18 2:30:01 AM PST,nan,72.2
05-Feb-18 2:40:01 AM PST,0,nan
05-Feb-18 2:40:01 AM PST,nan,72.1
05-Feb-18 2:50:01 AM PST,0,nan
05-Feb-18 2:50:01 AM PST,nan,72.1
05-Feb-18 3:00:01 AM PST,0,nan
05-Feb-18 3:00:01 AM PST,nan,72
05-Feb-18 3:10:01 AM PST,0,nan
05-Feb-18 3:10:01 AM PST,nan,71.9
05-Feb-18 3:20:01 AM PST,0,nan
05-Feb-18 3:20:01 AM PST,nan,71.9
05-Feb-18 3:30:01 AM PST,0,nan
05-Feb-18 3:30:01 AM PST,nan,71.8
05-Feb-18 3:40:01 AM PST,0,nan
05-Feb-18 3:40:01 AM PST,nan,71.7
05-Feb-18 3:50:01 AM PST,0,nan
05-Feb-18 3:50:01 AM PST,nan,71.7
05-Feb-18 4:00:01 AM PST,0,nan
05-Feb-18 4:00:01 AM PST,nan,71.6
05-Feb-18 4:10:02 AM PST,0,nan
05-Feb-18 4:10:02 AM PST,nan,71.5
05-Feb-18 4:20:01 AM PST,0,nan
05-Feb-18 4:20:01 AM PST,nan,71.5
05-Feb-18 4:30:02 AM PST,0,nan
05-Feb-18 4:30:02 AM PST,nan,71.4
05-Feb-18 4:40:01 AM PST,0,nan
05-Feb-18 4:40:01 AM PST,nan,71.4
05-Feb-18 4:50:01 AM PST,0,nan
05-Feb-18 4:50:01 AM PST,nan,71.3
05-Feb-18 5:00:02 AM PST,0,nan
05-Feb-18 5:00:02 AM PST,nan,71.3
05-Feb-18 5:10:01 AM PST,0,nan
05-Feb-18 5:10:02 AM PST,nan,71.2
05-Feb-18 5:20:01 AM PST,0,nan
05-Feb-18 5:20:01 AM PST,nan,71.2
05-Feb-18 5:30:02 AM PST,0,nan
05-Feb-18 5:30:02 AM PST,nan,71.1
05-Feb-18 5:40:01 AM PST,0,nan
05-Feb-18 5:40:01 AM PST,nan,71.1
05-Feb-18 5:50:01 AM PST,0,nan
05-Feb-18 5:50:02 AM PST,nan,71
05-Feb-18 6:00:01 AM PST,0,nan
05-Feb-18 6:00:02 AM PST,nan,71
05-Feb-18 6:10:01 AM PST,18.7,nan
05-Feb-18 6:10:01 AM PST,nan,70.9
05-Feb-18 6:20:01 AM PST,17.9,nan
05-Feb-18 6:20:01 AM PST,nan,70.8
05-Feb-18 6:30:02 AM PST,20.6,nan
05-Feb-18 6:30:02 AM PST,nan,70.8
05-Feb-18 6:40:01 AM PST,21.1,nan
05-Feb-18 6:40:01 AM PST,nan,70.7
05-Feb-18 6:50:01 AM PST,23.7,nan
05-Feb-18 6:50:01 AM PST,nan,70.6
05-Feb-18 7:00:01 AM PST,18.5,nan
05-Feb-18 7:00:01 AM PST,nan,70.6
05-Feb-18 7:10:01 AM PST,21.4,nan
05-Feb-18 7:10:01 AM PST,nan,70.6
05-Feb-18 7:20:01 AM PST,23.5,nan
05-Feb-18 7:20:01 AM PST,nan,70.5
05-Feb-18 7:30:02 AM PST,18.7,nan
05-Feb-18 7:30:02 AM PST,nan,70.5
05-Feb-18 7:40:01 AM PST,22.9,nan
05-Feb-18 7:40:01 AM PST,nan,70.7
05-Feb-18 7:50:01 AM PST,25.3,nan
05-Feb-18 7:50:01 AM PST,nan,70.8
05-Feb-18 8:00:01 AM PST,22.7,nan
05-Feb-18 8:00:02 AM PST,nan,70.8
05-Feb-18 8:10:01 AM PST,24.8,nan
05-Feb-18 8:10:01 AM PST,nan,70.8
05-Feb-18 8:20:01 AM PST,19.3,nan
05-Feb-18 8:20:01 AM PST,nan,70.8
05-Feb-18 8:30:02 AM PST,17.8,nan
05-Feb-18 8:30:02 AM PST,nan,70.6
05-Feb-18 8:40:01 AM PST,17.6,nan
05-Feb-18 8:40:01 AM PST,nan,70.6
05-Feb-18 8:50:01 AM PST,20.7,nan
05-Feb-18 8:50:01 AM PST,nan,70.6
05-Feb-18 9:00:01 AM PST,21.7,nan
05-Feb-18 9:00:01 AM PST,nan,70.7
05-Feb-18 9:10:01 AM PST,21.2,nan
05-Feb-18 9:10:01 AM PST,nan,70.8
05-Feb-18 9:20:01 AM PST,18.6,nan
05-Feb-18 9:20:01 AM PST,nan,70.9
05-Feb-18 9:30:01 AM PST,26.8,nan
05-Feb-18 9:30:01 AM PST,nan,71
05-Feb-18 9:40:01 AM PST,30.5,nan
05-Feb-18 9:40:01 AM PST,nan,71.2
05-Feb-18 9:50:01 AM PST,23.7,nan
05-Feb-18 9:50:01 AM PST,nan,71.4
05-Feb-18 10:00:01 AM PST,26.8,nan
05-Feb-18 10:00:01 AM PST,nan,71.6
05-Feb-18 10:10:01 AM PST,30.2,nan
05-Feb-18 10:10:01 AM PST,nan,71.8
05-Feb-18 10:20:01 AM PST,23.5,nan
05-Feb-18 10:20:01 AM PST,nan,71.9
05-Feb-18 10:30:02 AM PST,27.1,nan
05-Feb-18 10:30:02 AM PST,nan,72
05-Feb-18 10:40:01 AM PST,22.9,nan
05-Feb-18 10:40:01 AM PST,nan,72.1
05-Feb-18 10:50:01 AM PST,20.4,nan
05-Feb-18 10:50:01 AM PST,nan,72.2
05-Feb-18 11:00:01 AM PST,20.9,nan
05-Feb-18 11:00:01 AM PST,nan,72.3
05-Feb-18 11:10:01 AM PST,22.7,nan
05-Feb-18 11:10:01 AM PST,nan,72.4
05-Feb-18 11:20:00 AM PST,19.7,nan
05-Feb-18 11:20:01 AM PST,nan,72.6
05-Feb-18 11:30:01 AM PST,21.1,nan
05-Feb-18 11:30:01 AM PST,nan,72.8
05-Feb-18 11:40:01 AM PST,22.8,nan
05-Feb-18 11:40:01 AM PST,nan,73
05-Feb-18 11:50:01 AM PST,19.9,nan
05-Feb-18 11:50:01 AM PST,nan,73.2
05-Feb-18 12:00:02 PM PST,20.8,nan
05-Feb-18 12:00:02 PM PST,nan,73.4
05-Feb-18 12:10:01 PM PST,22.4,nan
05-Feb-18 12:10:01 PM PST,nan,73.6
05-Feb-18 12:20:01 PM PST,18.3,nan
05-Feb-18 12:20:01 PM PST,nan,73.9
05-Feb-18 12:30:01 PM PST,20.9,nan
05-Feb-18 12:30:01 PM PST,nan,74.1
05-Feb-18 12:40:02 PM PST,22.9,nan
05-Feb-18 12:40:02 PM PST,nan,74.2
05-Feb-18 12:50:01 PM PST,18.4,nan
05-Feb-18 12:50:01 PM PST,nan,74.4
05-Feb-18 1:00:02 PM PST,20.7,nan
05-Feb-18 1:00:02 PM PST,nan,74.6
05-Feb-18 1:10:00 PM PST,22.7,nan
05-Feb-18 1:10:01 PM PST,nan,74.7
05-Feb-18 1:20:01 PM PST,20.3,nan
05-Feb-18 1:20:01 PM PST,nan,74.9
05-Feb-18 1:30:01 PM PST,21.1,nan
05-Feb-18 1:30:01 PM PST,nan,75.1
05-Feb-18 1:40:01 PM PST,22.3,nan
05-Feb-18 1:40:01 PM PST,nan,75.2
05-Feb-18 1:50:01 PM PST,18.7,nan
05-Feb-18 1:50:01 PM PST,nan,75.3
05-Feb-18 2:00:02 PM PST,33.6,nan
05-Feb-18 2:00:02 PM PST,nan,75.5
05-Feb-18 2:10:01 PM PST,36.5,nan
05-Feb-18 2:10:01 PM PST,nan,74.4
